CustomerID,Coverage,EmploymentStatus,Income,Marital.Status,Monthly.Premium.Auto,Number.of.Open.Complaints,Number.of.Policies,Renew.Offer.Type,Vehicle.Class
10173,Basic,Unemployed,0,Single,67.05843864,0,2,Offer1,Four-Door Car
10178,Basic,Unemployed,0,Divorced,73,0,2,Offer1,Two-Door Car
10179,Premium,Disabled,12181,Divorced,108,0,4,Offer2,Four-Door Car
10182,Extended,Employed,52082,Married,79,0,1,Offer4,Four-Door Car
10183,Extended,Employed,38096,Divorced,99,0,1,Offer1,Two-Door Car
10184,Basic,Employed,74115,Married,63,0,2,Offer2,Four-Door Car
10187,Extended,Employed,36108,Divorced,128,2,9,Offer3,SUV
10189,Extended,Employed,74900,Married,208,0,6,Offer3,Luxury SUV
10197,Extended,Unemployed,3058.670684,Married,95,0,9,Offer1,Two-Door Car
10200,Basic,Medical Leave,26307,Married,73,0,2,Offer4,Four-Door Car
10201,Basic,Unemployed,0,Married,80.00426526,0,2,Offer3,Four-Door Car
10202,Basic,Employed,91915,Divorced,186,0,1,Offer1,Luxury Car
10207,Extended,Employed,96337,Married,127,0,3,Offer3,SUV
10213,Basic,Employed,60180,Married,183,0,2,Offer4,Luxury Car
10216,Basic,Employed,88997,Divorced,72,0,3,Offer2,Four-Door Car
10219,Basic,Employed,75449,Divorced,61,0,1,Offer3,Two-Door Car
10221,Basic,Unemployed,0,Married,71,0,1,Offer2,Four-Door Car
10225,Basic,Employed,30061,Single,104,0,1,Offer1,Sports Car
10226,Premium,Employed,58544,Married,114,0,2,Offer1,Four-Door Car
10244,Basic,Employed,57248,Married,74,0,1,Offer2,Four-Door Car
10251,Extended,Unemployed,0,Single,135,4,2,Offer2,SUV
10261,Extended,Employed,58414,Single,210,2,1,Offer2,Luxury SUV
10264,Basic,Disabled,17257,Single,70,0,2,Offer1,Four-Door Car
10267,Extended,Employed,68229,Married,96,0,5,Offer4,Four-Door Car
10269,Basic,Employed,74935,Married,112,0,1,Offer2,SUV
10275,Extended,Employed,48744,Single,86,0,1,Offer1,Two-Door Car
10297,Basic,Employed,67798,Divorced,69,0,9,Offer1,Four-Door Car
10299,Basic,Employed,91475,Divorced,64,0,3,Offer1,Four-Door Car
10302,Extended,Employed,52162,Divorced,99,0,4,Offer1,Two-Door Car
10320,Basic,Employed,74755,Divorced,195,0,1,Offer1,Luxury Car
10334,Extended,Employed,57709,Married,125,0,1,Offer2,SUV
10335,Premium,Unemployed,0,Married,253,5,7,Offer3,Luxury Car
10338,Basic,Employed,22971,Married,101,0,2,Offer2,SUV
10347,Extended,Employed,28314,Single,121,0,1,Offer1,SUV
10350,Extended,Unemployed,0,Single,68.70861485,1,1,Offer1,Four-Door Car
10358,Basic,Unemployed,0,Divorced,112,0,3,Offer1,Sports Car
10359,Basic,Employed,79251,Married,67,1,1,Offer2,Four-Door Car
10361,Extended,Employed,97266,Married,79,0,1,Offer2,Two-Door Car
10364,Basic,Employed,48207,Married,63,2,8,Offer3,Four-Door Car
10366,Basic,Unemployed,0,Married,69,0,2,Offer4,Four-Door Car
10376,Basic,Employed,63860,Married,62,0,1,Offer2,Four-Door Car
10388,Basic,Employed,72633,Married,67,0,8,Offer1,Four-Door Car
10403,Premium,Employed,28013,Married,266,0,2,Offer2,Luxury Car
10404,Basic,Unemployed,0,Single,73,0,2,Offer1,Two-Door Car
10405,Extended,Employed,26432,Single,88,3,2,Offer1,Four-Door Car
10421,Basic,Employed,87403,Divorced,68,0,2,Offer1,Four-Door Car
10422,Basic,Employed,64311,Married,62,0,2,Offer4,Four-Door Car
10426,Basic,Unemployed,0,Married,70,0,1,Offer1,Four-Door Car
10428,Basic,Employed,25998,Married,71,0,2,Offer2,Four-Door Car
10434,Extended,Unemployed,0,Single,82,0,1,Offer1,Four-Door Car
10441,Basic,Employed,90918,Single,64,0,2,Offer3,Four-Door Car
10449,Extended,Employed,40778,Single,86,0,1,Offer2,Four-Door Car
10462,Basic,Unemployed,0,Single,74,0,2,Offer1,Two-Door Car
10463,Basic,Employed,28108,Married,114,0,3,Offer4,Sports Car
10466,Premium,Unemployed,0,Married,167,0,5,Offer2,SUV
10469,Basic,Employed,80927,Single,62,0,1,Offer2,Two-Door Car
10472,Basic,Employed,86073,Married,70,0,3,Offer3,Two-Door Car
10485,Basic,Employed,38223,Married,112,2,1,Offer3,SUV
10493,Extended,Medical Leave,13432,Married,92,0,8,Offer1,Four-Door Car
10496,Basic,Medical Leave,14072,Divorced,71,0,2,Offer1,Four-Door Car
10504,Basic,Employed,64255,Single,70,0,8,Offer2,Four-Door Car
10511,Extended,Employed,88842,Married,90,0,1,Offer4,Two-Door Car
10520,Basic,Employed,39377,Married,64,0,1,Offer2,Two-Door Car
10524,Premium,Disabled,11885,Divorced,101,0,2,Offer1,Four-Door Car
10535,Basic,Employed,40420,Married,104,0,7,Offer1,SUV
10540,Basic,Employed,75474,Married,62,0,1,Offer2,Two-Door Car
10541,Basic,Unemployed,0,Single,61,0,2,Offer2,Two-Door Car
10543,Basic,Employed,37741,Single,74,0,1,Offer2,Two-Door Car
10545,Extended,Employed,63189,Married,88,0,1,Offer1,Four-Door Car
10550,Basic,Unemployed,0,Married,119,0,3,Offer2,Sports Car
10556,Basic,Unemployed,0,Single,64,0,9,Offer1,Four-Door Car
10568,Premium,Unemployed,0,Single,146,0,3,Offer1,SUV
10577,Basic,Employed,37876,Single,69,0,1,Offer2,Four-Door Car
10581,Extended,Unemployed,0,Married,88,0,1,Offer2,Two-Door Car
10583,Extended,Employed,73268,Married,137,0,3,Offer3,SUV
10589,Extended,Employed,74915,Married,122,0,2,Offer3,SUV
10608,Extended,Employed,43543,Married,76,0,8,Offer1,Two-Door Car
10610,Basic,Employed,74241,Married,61,0,1,Offer2,Two-Door Car
10611,Extended,Employed,61385,Married,86,0,1,Offer2,Four-Door Car
10614,Basic,Unemployed,0,Single,62,0,8,Offer1,Two-Door Car
10623,Basic,Unemployed,0,Married,67,0,1,Offer1,Four-Door Car
10630,Basic,Unemployed,0,Single,70,0,7,Offer2,Four-Door Car
10636,Extended,Medical Leave,24053,Divorced,87,1,7,Offer2,Four-Door Car
10642,Basic,Unemployed,0,Single,117,0,2,Offer3,SUV
10645,Basic,Employed,49821,Married,61,4,3,Offer4,Four-Door Car
10646,Basic,Medical Leave,12928,Single,64,0,1,Offer1,Four-Door Car
10650,Basic,Unemployed,0,Single,71,0,1,Offer2,Four-Door Car
10653,Extended,Employed,61783,Married,94,0,6,Offer2,Four-Door Car
10656,Basic,Employed,46900,Married,66.79697547,0,1,Offer2,Four-Door Car
10671,Basic,Employed,98475,Married,115,0,1,Offer2,SUV
10676,Basic,Employed,42937,Married,71,0,1,Offer1,Two-Door Car
10681,Basic,Employed,89834,Married,116,0,1,Offer1,SUV
10692,Basic,Employed,67233,Married,63,0,3,Offer3,Two-Door Car
10697,Basic,Employed,63860,Married,62,0,1,Offer2,Four-Door Car
10702,Basic,Employed,87777,Single,68,0,7,Offer1,Two-Door Car
10706,Basic,Employed,83761,Married,112,0,8,Offer1,SUV
10710,Basic,Employed,30064,Married,65,0,1,Offer1,Two-Door Car
10713,Extended,Medical Leave,12081,Divorced,82,0,2,Offer3,Two-Door Car
10717,Extended,Employed,84814,Married,90,0,1,Offer4,Four-Door Car
10723,Basic,Employed,46097,Married,61,4,3,Offer2,Four-Door Car
10725,Basic,Employed,37455,Married,91.97827786,0,2,Offer4,SUV
10736,Extended,Employed,61568,Married,93,0,3,Offer1,Four-Door Car
10737,Extended,Employed,23970,Married,77,0,1,Offer2,Four-Door Car
10738,Basic,Employed,48428,Married,72,1,2,Offer2,Four-Door Car
10758,Extended,Employed,67117,Single,85,0,2,Offer4,Two-Door Car
10767,Basic,Employed,71960,Single,67,0,9,Offer2,Two-Door Car
10769,Basic,Employed,30039,Single,70,0,9,Offer3,Four-Door Car
10784,Basic,Employed,89219,Single,73,4,2,Offer2,Four-Door Car
10790,Basic,Employed,26129,Divorced,70,0,3,Offer1,Four-Door Car
10799,Basic,Unemployed,0,Married,107,0,7,Offer1,SUV
10802,Extended,Employed,39020,Married,87,0,5,Offer3,Four-Door Car
10804,Extended,Medical Leave,27231,Married,88,0,2,Offer1,Four-Door Car
10809,Basic,Unemployed,0,Single,108,0,9,Offer1,SUV
10824,Basic,Employed,69461,Single,64,0,6,Offer3,Two-Door Car
10828,Basic,Unemployed,0,Single,68,2,9,Offer1,Four-Door Car
10830,Basic,Employed,83868,Married,189,0,7,Offer1,Luxury Car
10837,Extended,Unemployed,0,Single,206,0,1,Offer2,Luxury SUV
10838,Basic,Employed,69588,Married,114,0,6,Offer1,SUV
10844,Basic,Unemployed,0,Single,101,0,1,Offer2,SUV
10850,Basic,Employed,99845,Married,110,1,8,Offer2,SUV
10858,Extended,Employed,66429,Married,136,0,1,Offer2,Sports Car
10861,Basic,Unemployed,0,Married,101,4,1,Offer1,SUV
10867,Basic,Unemployed,0,Married,65,1,2,Offer3,Four-Door Car
10875,Basic,Employed,96399,Married,70,0,2,Offer2,Four-Door Car
10878,Basic,Unemployed,0,Single,103,0,3,Offer3,Sports Car
10879,Extended,Employed,40711,Married,114.9416531,0,2,Offer3,SUV
10894,Basic,Unemployed,0,Married,66,0,2,Offer2,Four-Door Car
10895,Extended,Unemployed,0,Married,128,0,6,Offer1,SUV
10898,Basic,Unemployed,0,Single,118,0,3,Offer2,SUV
10906,Basic,Unemployed,0,Married,119,0,4,Offer1,SUV
10914,Basic,Employed,77738,Married,118,0,2,Offer2,SUV
10916,Basic,Employed,70311,Married,66,0,2,Offer1,Two-Door Car
10934,Extended,Unemployed,0,Single,98,0,1,Offer2,Two-Door Car
10943,Premium,Employed,60880,Married,119,0,2,Offer1,Two-Door Car
10951,Extended,Unemployed,0,Single,127,0,2,Offer1,SUV
10953,Extended,Employed,30706,Married,84,0,1,Offer2,Four-Door Car
10961,Basic,Medical Leave,29587,Married,69,0,1,Offer4,Two-Door Car
10970,Basic,Employed,20309,Divorced,181,0,2,Offer1,Luxury Car
10971,Basic,Employed,57293,Married,102,0,7,Offer1,Sports Car
10975,Basic,Employed,69241,Married,61,0,1,Offer3,Four-Door Car
10980,Basic,Employed,98796,Married,104,0,3,Offer4,SUV
10982,Extended,Unemployed,0,Single,91,0,8,Offer3,Two-Door Car
10993,Basic,Disabled,15776,Married,69,0,1,Offer2,Two-Door Car
10995,Extended,Unemployed,0,Divorced,135,0,2,Offer1,SUV
11019,Premium,Employed,60880,Married,119,0,2,Offer1,Two-Door Car
11022,Extended,Employed,45609,Married,87,0,1,Offer4,Two-Door Car
11024,Premium,Employed,41195,Married,160,0,1,Offer4,SUV
11027,Premium,Unemployed,0,Married,119,0,1,Offer1,Four-Door Car
11043,Extended,Employed,28989,Married,85,0,1,Offer2,Four-Door Car
11053,Basic,Medical Leave,20848,Married,71,0,1,Offer4,Four-Door Car
11056,Basic,Unemployed,0,Single,108,0,1,Offer1,Sports Car
11068,Basic,Employed,62638,Married,100,0,1,Offer2,SUV
11070,Extended,Employed,56875,Married,84,0,6,Offer3,Two-Door Car
11078,Basic,Employed,95891,Married,102,0,1,Offer1,SUV
11079,Basic,Employed,33235,Single,110,0,2,Offer1,SUV
11088,Basic,Employed,29462,Single,107,1,1,Offer2,SUV
11093,Basic,Unemployed,0,Single,109,1,1,Offer1,SUV
11102,Basic,Employed,37937,Married,116,0,5,Offer2,SUV
11105,Basic,Employed,62902,Married,69,0,2,Offer2,Two-Door Car
11109,Extended,Employed,57245,Single,124,0,2,Offer2,Sports Car
11120,Basic,Unemployed,0,Single,70,0,1,Offer1,Four-Door Car
11150,Basic,Employed,70914,Married,68,0,3,Offer1,Four-Door Car
11157,Basic,Unemployed,0,Married,73,0,7,Offer2,Two-Door Car
11173,Basic,Unemployed,0,Single,186,0,8,Offer1,Luxury SUV
11177,Basic,Unemployed,0,Single,63,0,7,Offer1,Two-Door Car
11185,Extended,Employed,54603,Single,86,0,1,Offer1,Four-Door Car
11187,Extended,Unemployed,0,Single,99,0,5,Offer1,Four-Door Car
11191,Basic,Employed,72335,Single,69,0,1,Offer2,Four-Door Car
11192,Basic,Unemployed,0,Married,73,0,5,Offer4,Four-Door Car
11193,Basic,Employed,75644,Divorced,65,3,9,Offer2,Two-Door Car
11203,Extended,Unemployed,0,Single,95,0,1,Offer1,Four-Door Car
11204,Premium,Unemployed,0,Single,174,0,8,Offer2,SUV
11208,Basic,Unemployed,0,Married,111,0,8,Offer1,SUV
11223,Basic,Unemployed,0,Single,73,0,2,Offer2,Four-Door Car
11226,Premium,Unemployed,0,Single,107,0,1,Offer1,Four-Door Car
11228,Extended,Unemployed,0,Single,136,0,1,Offer1,SUV
11255,Basic,Employed,46814,Married,113,0,3,Offer4,SUV
11257,Premium,Disabled,17301,Married,105,0,5,Offer2,Four-Door Car
11261,Basic,Unemployed,0,Single,73,1,2,Offer1,Four-Door Car
11268,Basic,Disabled,27816,Married,118,5,3,Offer1,SUV
11269,Premium,Employed,69379,Single,103,0,1,Offer1,Two-Door Car
11276,Basic,Employed,76025,Married,67,0,1,Offer2,Four-Door Car
11307,Basic,Employed,66467,Married,66,0,3,Offer4,Two-Door Car
11320,Premium,Medical Leave,20920,Married,103,0,1,Offer1,Four-Door Car
11344,Extended,Employed,93920,Married,84,0,2,Offer2,Four-Door Car
11347,Basic,Unemployed,0,Single,70,3,3,Offer1,Four-Door Car
11355,Extended,Employed,75728,Married,133,0,4,Offer1,SUV
11364,Basic,Disabled,11811,Married,110,0,1,Offer2,Sports Car
11373,Extended,Disabled,26628,Married,85,0,6,Offer1,Two-Door Car
11394,Basic,Unemployed,0,Single,62,1,7,Offer1,Four-Door Car
11402,Basic,Unemployed,4401.750746,Divorced,118,0,1,Offer1,SUV
11408,Basic,Employed,28987,Married,102,0,1,Offer3,SUV
11413,Extended,Employed,57517,Single,96,0,8,Offer2,Four-Door Car
11428,Basic,Employed,37109,Married,63,0,2,Offer1,Two-Door Car
11430,Basic,Employed,89451,Single,63,0,1,Offer2,Four-Door Car
11445,Basic,Employed,73054,Married,106,1,2,Offer1,SUV
11453,Basic,Employed,23352,Married,112,0,1,Offer2,SUV
11456,Basic,Employed,39337,Single,74,1,9,Offer1,Four-Door Car
11461,Extended,Employed,49331,Married,138,0,2,Offer1,SUV
11463,Basic,Unemployed,0,Single,106,0,6,Offer1,SUV
11465,Basic,Disabled,11656,Married,70,0,2,Offer3,Two-Door Car
11466,Basic,Employed,60920,Single,64,0,2,Offer2,Two-Door Car
11467,Basic,Unemployed,0,Married,67,0,4,Offer1,Two-Door Car
11476,Extended,Employed,33963,Divorced,99,0,4,Offer4,Four-Door Car
11489,Extended,Employed,65620,Divorced,213,0,4,Offer3,Luxury Car
11502,Basic,Unemployed,0,Single,74.33696833,1,3,Offer3,Four-Door Car
11513,Basic,Unemployed,0,Married,68,0,1,Offer2,Four-Door Car
11523,Basic,Employed,72021,Married,62,0,1,Offer2,Two-Door Car
11524,Basic,Employed,41228,Married,70,3,7,Offer2,Two-Door Car
11532,Extended,Employed,39834,Married,83,0,3,Offer4,Four-Door Car
11533,Basic,Employed,23823,Married,115,0,6,Offer2,Sports Car
11538,Extended,Unemployed,0,Single,81,0,1,Offer1,Four-Door Car
11542,Basic,Unemployed,0,Single,65,0,1,Offer2,Four-Door Car
11543,Basic,Unemployed,0,Single,68,0,3,Offer1,Two-Door Car
11545,Basic,Employed,46900,Married,66,0,1,Offer2,Four-Door Car
11546,Premium,Employed,97024,Married,177,0,1,Offer2,SUV
11553,Basic,Employed,61896,Married,104,0,1,Offer4,SUV
11557,Basic,Employed,39317,Single,64,0,1,Offer2,Four-Door Car
11559,Basic,Employed,30205,Single,195,0,4,Offer1,Luxury SUV
11570,Extended,Employed,36918,Divorced,76,3,3,Offer1,Two-Door Car
11572,Extended,Employed,59367,Married,84,0,1,Offer2,Four-Door Car
